gene_id	symbol_key	chrom	tss	strand	TATA	Inr	DPE	gc	cpg_oe	CpG_island	focused_TATA	broad_CpG_TATAless	coreprom_TATA	coreprom_Inr	coreprom_CpG_island	coreprom_focused_TATA_noCpG	coreprom_broad_CpG_TATAless
HEATR5B	HEATR5B	chr2	37084371	-	False	False	False	0.6030150753768844	0.6662946428571429	True	False	True	False	False	True	False	True
SLC25A11	SLC25A11	chr17	4940045	-	False	False	False	0.7185929648241206	1.1807753164556962	True	False	True	False	False	True	False	True
HSPBP1	HSPBP1	chr19	55280109	-	False	False	False	0.628140703517588	1.001854795972443	True	False	True	False	False	True	False	True
PSMD12	PSMD12	chr17	67366576	-	False	False	False	0.7236180904522613	0.9008230452674897	True	False	True	False	False	True	False	True
B3GALT9	B3GALT9	chr9	120793466	+	False	False	False	0.7437185929648241	0.8800442233278054	True	False	True	False	False	True	False	True
RPLP1	RPLP1	chr15	69452817	+	False	False	False	0.6733668341708543	0.9311497326203209	True	False	True	False	False	True	False	True
SLC25A6	SLC25A6	chrX	1392112	-	False	False	False	0.7537688442211056	1.0266856431239992	True	False	True	False	False	True	False	True
MFAP1	MFAP1	chr15	43824689	-	False	False	False	0.507537688442211	1.1733490566037736	False	False	False	False	False	False	False	False
ATXN7L3	ATXN7L3	chr17	44199883	-	False	False	False	0.7788944723618091	1.1371428571428572	True	False	True	False	False	True	False	True
CNST	CNST	chr1	246566455	+	False	False	False	0.6984924623115578	0.9487976782752903	True	False	True	False	False	True	False	True
CEP57L1	CEP57L1	chr6	109095506	+	False	False	False	0.5879396984924623	1.0153061224489797	True	False	True	False	False	True	False	True
SVIP	SVIP	chr11	22829800	-	False	False	False	0.7487437185929648	0.808047249907715	True	False	True	False	False	True	False	True
ADAT2	ADAT2	chr6	143450694	-	False	False	False	0.678391959798995	0.8739569609134826	True	False	True	False	False	True	False	True
AMDHD2	AMDHD2	chr16	2520370	+	False	False	False	0.7537688442211056	1.2166876461068152	True	False	True	False	False	True	False	True
XRN1	XRN1	chr3	142448036	-	False	False	False	0.6984924623115578	1.0495780590717299	True	False	True	False	False	True	False	True
TOPBP1	TOPBP1	chr3	133661940	-	False	False	True	0.6633165829145728	1.0626886463895984	True	False	True	False	False	True	False	True
SEC22C	SEC22C	chr3	42581966	-	False	False	False	0.7085427135678392	0.9197478991596638	True	False	True	False	False	True	False	True
AZIN1	AZIN1	chr8	102864162	-	True	True	False	0.6080402010050251	1.0572609208972845	True	False	False	True	True	True	False	False
BLTP1	BLTP1	chr4	122152330	+	False	False	False	0.7537688442211056	0.7795584045584045	True	False	True	False	False	True	False	True
PLK2	PLK2	chr5	58460085	-	True	False	False	0.678391959798995	1.011268228015908	True	False	False	True	False	True	False	False
ZNF337	ZNF337	chr20	25696852	-	False	False	False	0.7035175879396985	1.0578613780413004	True	False	True	False	False	True	False	True
BRMS1	BRMS1	chr11	66345103	-	False	False	False	0.6633165829145728	0.9170506912442397	True	False	True	False	False	True	False	True
ITGAL	ITGAL	chr16	30472741	+	False	False	False	0.5879396984924623	0.24033816425120774	False	False	False	False	False	False	False	False
RWDD4	RWDD4	chr4	183659184	-	False	False	False	0.6984924623115578	0.9170506912442397	True	False	True	False	False	True	False	True
STAT4	STAT4	chr2	191150993	-	False	False	True	0.5577889447236181	0.3275181040157999	False	False	False	False	False	False	False	False
CYP20A1	CYP20A1	chr2	203239017	+	False	False	False	0.678391959798995	0.8735733099209834	True	False	True	False	False	True	False	True
PDAP1	PDAP1	chr7	99408596	-	False	False	False	0.7336683417085427	0.9045454545454545	True	False	True	False	False	True	False	True
DTWD1	DTWD1	chr15	49621047	+	False	False	False	0.678391959798995	1.0059340659340659	True	False	True	False	False	True	False	True
TIMM8A	TIMM8A	chrX	101348741	-	False	False	False	0.6733668341708543	0.9444067796610169	True	False	True	False	False	True	False	True
USP36	USP36	chr17	78840813	-	False	False	False	0.7185929648241206	1.1512396694214877	True	False	True	False	False	True	False	True
DUSP28	DUSP28	chr2	240560356	+	False	False	False	0.7587939698492462	0.944620253164557	True	False	True	False	False	True	False	True
TOMM34	TOMM34	chr20	44960396	-	False	False	False	0.7185929648241206	0.8174882629107981	True	False	True	False	False	True	False	True
NCALD	NCALD	chr8	101790968	-	False	False	True	0.5125628140703518	0.1539651837524178	False	False	False	False	False	False	False	False
ZFP36	ZFP36	chr19	39406846	+	False	False	False	0.6934673366834171	0.8213712451272643	True	False	True	False	False	True	False	True
CRPPA	CRPPA	chr7	16421537	-	False	False	False	0.7487437185929648	0.7991967871485943	True	False	True	False	False	True	False	True
B3GALT2	B3GALT2	chr1	193186612	-	False	True	False	0.4371859296482412	0.3189102564102564	False	False	False	False	True	False	False	False
TPMT	TPMT	chr6	18155076	-	False	False	False	0.7286432160804021	1.1796625626994983	True	False	True	False	False	True	False	True
TMEM117	TMEM117	chr12	43836080	+	False	False	False	0.7738693467336684	1.2808265582655827	True	False	True	False	False	True	False	True
F5	F5	chr1	169586480	-	False	False	False	0.6331658291457286	0.3641830065359477	False	False	False	False	False	False	False	False
FAM210A	FAM210A	chr18	13726557	-	False	False	False	0.7286432160804021	1.1373669688608592	True	False	True	False	False	True	False	True
UFD1	UFD1	chr22	19479192	-	False	False	False	0.6984924623115578	0.9143692564745196	True	False	True	False	False	True	False	True
DERL1	DERL1	chr8	123042301	-	False	False	False	0.6582914572864321	1.255960729312763	True	False	True	False	False	True	False	True
IRGQ	IRGQ	chr19	43596133	-	False	False	False	0.678391959798995	0.830989010989011	True	False	True	False	False	True	False	True
FSD1L	FSD1L	chr9	105448033	+	False	False	False	0.7738693467336684	0.9399460188933874	True	False	True	False	False	True	False	True
LIPT1	LIPT1	chr2	99154966	+	False	False	False	0.7085427135678392	0.9648484848484848	True	False	True	False	False	True	False	True
SVIL	SVIL	chr10	29634970	-	False	False	False	0.542713567839196	0.2738218094255246	False	False	False	False	False	False	False	False
POP5	POP5	chr12	120581401	-	False	False	False	0.5778894472361809	0.6074481074481074	False	False	False	False	False	False	False	False
FXR1	FXR1	chr3	180912669	+	False	False	False	0.5879396984924623	0.6815068493150684	True	False	True	False	False	True	False	True
ATPSCKMT	ATPSCKMT	chr5	10249887	-	False	False	False	0.507537688442211	1.2230026338893767	False	False	False	False	False	False	False	False
YBEY	YBEY	chr21	46286341	+	False	False	False	0.7035175879396985	1.1896516182230468	True	False	True	False	False	True	False	True
RANBP2	RANBP2	chr2	108719481	+	False	False	False	0.6633165829145728	1.142365097588978	True	False	True	False	False	True	False	True
BRMS1L	BRMS1L	chr14	35826337	+	False	False	False	0.6884422110552764	0.7019400352733686	True	False	True	False	False	True	False	True
HPDL	HPDL	chr1	45326894	+	False	False	False	0.6934673366834171	0.6862068965517242	True	False	True	False	False	True	False	True
NICOL1	NICOL1	chr4	2041994	+	False	False	False	0.7185929648241206	1.2240079365079366	True	False	True	False	False	True	False	True
RAD18	RAD18	chr3	8963471	-	False	False	False	0.6683417085427136	0.9450474898236092	True	False	True	False	False	True	False	True
NDUFB4	NDUFB4	chr3	120596335	+	False	False	True	0.5678391959798995	0.892948717948718	True	False	True	False	False	True	False	True
B9D1	B9D1	chr17	19362722	-	False	False	False	0.6733668341708543	1.1242937853107344	True	False	True	False	False	True	False	True
SLF1	SLF1	chr5	94618668	+	False	False	False	0.6432160804020101	0.9719169719169719	True	False	True	False	False	True	False	True
H2AX	H2AX	chr11	119095464	-	False	False	False	0.6331658291457286	1.1315585422589816	True	False	True	False	False	True	False	True
MDM1	MDM1	chr12	68332361	-	False	False	False	0.628140703517588	0.9785196687370601	True	False	True	False	False	True	False	True
COQ8B	COQ8B	chr19	40716885	-	False	False	False	0.678391959798995	0.7019400352733686	True	False	True	False	False	True	False	True
CRNKL1	CRNKL1	chr20	20052465	-	False	False	False	0.5979899497487438	1.0124364047484455	True	False	True	False	False	True	False	True
SLC33A1	SLC33A1	chr3	155854426	-	False	False	False	0.5829145728643216	0.6180124223602484	False	False	False	False	False	False	False	False
AMDHD1	AMDHD1	chr12	95943330	+	False	False	False	0.7487437185929648	0.7556962025316456	True	False	True	False	False	True	False	True
PADI4	PADI4	chr1	17308196	+	False	False	False	0.6381909547738693	0.34720837487537387	False	False	False	False	False	False	False	False
SELENOT	SELENOT	chr3	150603320	+	False	False	False	0.678391959798995	0.7474591250552364	True	False	True	False	False	True	False	True
CANX	CANX	chr5	179698966	+	False	False	False	0.7537688442211056	0.9636803874092009	True	False	True	False	False	True	False	True
NECAP2	NECAP2	chr1	16440723	+	False	False	False	0.6633165829145728	1.1591332712022366	True	False	True	False	False	True	False	True
RAB5A	RAB5A	chr3	19947096	+	False	False	False	0.6683417085427136	1.182687338501292	True	False	True	False	False	True	False	True
ENSG00000291313	ENSG00000291313	chr14	103334236	+	False	False	False	0.7286432160804021	0.773416245627672	True	False	True	False	False	True	False	True
PIP5KL1	PIP5KL1	chr9	127930776	-	False	False	False	0.7185929648241206	0.9072948328267477	True	False	True	False	False	True	False	True
DOHH	DOHH	chr19	3500673	-	False	False	False	0.7085427135678392	0.9212962962962963	True	False	True	False	False	True	False	True
AOAH	AOAH	chr7	36724493	-	False	False	False	0.5226130653266332	0.3729385307346327	False	False	False	False	False	False	False	False
MYSM1	MYSM1	chr1	58700061	-	False	False	True	0.6834170854271356	0.9772321428571429	True	False	True	False	False	True	False	True
CHKA	CHKA	chr11	68121387	-	False	False	False	0.7989949748743719	1.1650316455696204	True	False	True	False	False	True	False	True
ZDHHC12	ZDHHC12	chr9	128724126	-	False	False	False	0.7638190954773869	0.6619397759103641	True	False	True	False	False	True	False	True
FAM162A	FAM162A	chr3	122384181	+	False	False	False	0.7185929648241206	0.9946021591363454	True	False	True	False	False	True	False	True
CD58	CD58	chr1	116571025	-	False	False	False	0.7638190954773869	0.7978859121560051	True	False	True	False	False	True	False	True
DUSP10	DUSP10	chr1	221742088	-	False	False	False	0.5326633165829145	0.861161197259286	False	False	False	False	False	False	False	False
IL6R	IL6R	chr1	154405342	+	False	False	False	0.6733668341708543	0.9752728892849187	True	False	True	False	False	True	False	True
PRR14L	PRR14L	chr22	31750131	-	False	False	False	0.7236180904522613	0.8883928571428571	True	False	True	False	False	True	False	True
TRAPPC10	TRAPPC10	chr21	44012308	+	False	False	False	0.8090452261306532	1.1415503875968993	True	False	True	False	False	True	False	True
NCBP2	NCBP2	chr3	196942527	-	False	False	False	0.6582914572864321	1.1185011709601873	True	False	True	False	False	True	False	True
BSDC1	BSDC1	chr1	32394440	-	False	False	False	0.6381909547738693	0.823772915434654	True	False	True	False	False	True	False	True
OPA1	OPA1	chr3	193593207	+	False	False	False	0.6532663316582915	0.7600859393650036	True	False	True	False	False	True	False	True
ZNF395	ZNF395	chr8	28386459	-	False	False	False	0.6884422110552764	0.9507883420926899	True	False	True	False	False	True	False	True
ISCA1	ISCA1	chr9	86282537	-	False	False	False	0.7135678391959799	0.9918261562998405	True	False	True	False	False	True	False	True
LYPLAL1	LYPLAL1	chr1	219173877	+	False	False	False	0.7035175879396985	1.1837948717948719	True	False	True	False	False	True	False	True
TERF1	TERF1	chr8	73008863	+	False	False	False	0.6683417085427136	0.9904977375565611	True	False	True	False	False	True	False	True
RNF13	RNF13	chr3	149813214	+	False	False	False	0.5979899497487438	0.7590962441314554	True	False	True	False	False	True	False	True
IFT70A	IFT70A	chr2	177618741	-	False	False	False	0.5678391959798995	1.2468671679197996	True	False	True	False	False	True	False	True
MARCHF5	MARCHF5	chr10	92291166	+	False	False	False	0.6934673366834171	1.050464527027027	True	False	True	False	False	True	False	True
ZNF707	ZNF707	chr8	143684478	+	False	False	False	0.6733668341708543	0.9342723004694836	True	False	True	False	False	True	False	True
MTFR2	MTFR2	chr6	136250310	-	False	False	True	0.5829145728643216	0.7316176470588235	True	False	True	False	False	True	False	True
NCK1	NCK1	chr3	136862207	+	False	False	False	0.7135678391959799	1.0660714285714286	True	False	True	False	False	True	False	True
APBA3	APBA3	chr19	3761691	-	False	False	False	0.7135678391959799	0.8691681556482033	True	False	True	False	False	True	False	True
LRRCC1	LRRCC1	chr8	85107237	+	False	False	False	0.7386934673366834	0.8844444444444445	True	False	True	False	False	True	False	True
HAGH	HAGH	chr16	1826824	-	False	False	False	0.7336683417085427	1.0027131782945737	True	False	True	False	False	True	False	True
STYXL1	STYXL1	chr7	76047999	-	False	True	False	0.6582914572864321	0.8361344537815126	True	False	True	False	True	True	False	True
APEX2	APEX2	chrX	55000362	+	False	False	False	0.628140703517588	1.1418883672404798	True	False	True	False	False	True	False	True
PAK1IP1	PAK1IP1	chr6	10694971	+	False	False	False	0.5728643216080402	1.005050505050505	True	False	True	False	False	True	False	True
NFU1	NFU1	chr2	69437434	-	False	False	False	0.7035175879396985	0.7818444995864351	True	False	True	False	False	True	False	True
TARDBP	TARDBP	chr1	11012653	+	False	False	False	0.6984924623115578	0.8237472766884532	True	False	True	False	False	True	False	True
THNSL1	THNSL1	chr10	25016611	+	False	False	False	0.6984924623115578	0.8943820224719101	True	False	True	False	False	True	False	True
EZH2	EZH2	chr7	148884290	-	False	False	False	0.7437185929648241	1.24375	True	False	True	False	False	True	False	True
PPP2R5A	PPP2R5A	chr1	212285409	+	False	False	True	0.7185929648241206	0.944620253164557	True	False	True	False	False	True	False	True
LARP4	LARP4	chr12	50400884	+	False	False	False	0.6381909547738693	0.7477187332259796	True	False	True	False	False	True	False	True
AGTRAP	AGTRAP	chr1	11736135	+	False	False	False	0.7135678391959799	0.8425403225806452	True	False	True	False	False	True	False	True
ABCE1	ABCE1	chr4	145098310	+	False	False	False	0.6180904522613065	0.9486228813559322	True	False	True	False	False	True	False	True
PDCD7	PDCD7	chr15	65133807	-	False	True	False	0.6331658291457286	0.9364705882352942	True	False	True	False	True	True	False	True
ATG4A	ATG4A	chrX	108091777	+	False	False	False	0.592964824120603	0.5885832593907128	False	False	False	False	False	False	False	False
RFK	RFK	chr9	76394425	-	False	False	False	0.7336683417085427	0.9738377564464521	True	False	True	False	False	True	False	True
HMMR	HMMR	chr5	163460631	+	False	False	False	0.5326633165829145	0.678409090909091	False	False	False	False	False	False	False	False
MAPKAPK2	MAPKAPK2	chr1	206684904	+	False	False	False	0.8040201005025126	0.8542239010989011	True	False	True	False	False	True	False	True
ACSS1	ACSS1	chr20	25058138	-	False	True	False	0.7537688442211056	0.7042279754144161	True	False	True	False	True	True	False	True
HEXB	HEXB	chr5	74685232	+	False	False	False	0.7487437185929648	0.9032316630355846	True	False	True	False	False	True	False	True
NTAQ1	NTAQ1	chr8	123416773	+	False	False	False	0.7437185929648241	0.7240751970891449	True	False	True	False	False	True	False	True
TOR1AIP2	TOR1AIP2	chr1	179877802	-	False	False	False	0.5879396984924623	1.021437198067633	True	False	True	False	False	True	False	True
KIAA1143	KIAA1143	chr3	44761618	-	False	False	False	0.628140703517588	1.1214139344262295	True	False	True	False	False	True	False	True
GOLIM4	GOLIM4	chr3	168095923	-	False	False	False	0.6834170854271356	0.7355946944988041	True	False	True	False	False	True	False	True
USP32	USP32	chr17	60392132	-	False	False	False	0.6984924623115578	0.9737003058103976	True	False	True	False	False	True	False	True
EIF2S3	EIF2S3	chrX	24054955	+	False	False	False	0.628140703517588	0.6674406604747162	True	False	True	False	False	True	False	True
ZFP69	ZFP69	chr1	40477289	+	False	False	False	0.7889447236180904	0.8984949832775919	True	False	True	False	False	True	False	True
PDS5A	PDS5A	chr4	39977910	-	False	False	False	0.8190954773869347	1.1845238095238095	True	False	True	False	False	True	False	True
